gene_symbol	log2FC_A2780	SE_A2780	pval_A2780	padj_A2780	log2FC_PEO1	SE_PEO1	pval_PEO1	padj_PEO1	log2FC_UWB_BRCAdef	SE_UWB_BRCAdef	pval_UWB_BRCAdef	padj_UWB_BRCAdef
MYL10	-0.04698594599183203	0.031237983642489833	0.15239817788290966	0.18469524312772495	NA	NA	NA	NA	NA	NA	NA	NA
MYL12A	-0.49989897144128026	0.020931875713243956	9.160200967550416e-14	4.46174117806528e-13	0.02572618319015696	0.13013050878515298	0.8494372161304251	0.905450083363053	0.11385257405829698	0.08183399042794418	0.15965550990029717	0.24800794372364543
MYL12B	-0.07128439997903513	0.03585086582384585	0.06449584651865785	0.08191761873881653	-0.555500777984749	0.12637204552622067	0.00397054807786702	0.02119595679222415	0.05996192073704836	0.08851649568031243	0.4948262643487484	0.6116815045557232
MYL2	0.43334209017363345	0.08175436558659467	7.642022297437013e-5	1.253561667795293e-4	NA	NA	NA	NA	-0.5760438012264785	0.24124951364571412	0.00866169283501294	0.02031966670467963
MYL3	-0.20533809100095377	0.03680512153242182	4.45244912952227e-5	7.460357825342567e-5	NA	NA	NA	NA	NA	NA	NA	NA
MYL4	-0.01367191468108885	0.0475829467353742	0.7776189765404837	0.8045246296110259	NA	NA	NA	NA	NA	NA	NA	NA
MYL5	-1.9101490268479249	0.09774806120874223	1.9378978079220513e-12	7.597420694969074e-12	-1.035024857960671	0.0680067296618318	2.990778524776605e-6	3.931074260339653e-4	1.339655679781231	0.2538708275821534	2.013807741229278e-8	1.5767943354537598e-7
MYL6	-0.2620734402296492	0.09028682931084064	0.01054026449176379	0.01442377801455916	0.16027495386058457	0.07450550832116504	0.07230300283491144	0.15810722544347725	0.1669241468674399	0.07715170403253284	0.02907621370245229	0.05854140685242903
MYL6B	-0.08000971636985366	0.09696229042438484	0.42164050665625585	0.4709155367453574	0.21424089642056288	0.10242207144222824	0.07866733660330187	0.16804077562760186	0.35496680750139387	0.13620631173218684	0.00723568192324028	0.01735676528161791
MYL7	-0.8219741696358419	0.08729915186434349	7.42699505221139e-8	1.6029734121741296e-7	NA	NA	NA	NA	NA	NA	NA	NA
MYL9	-4.8753821777514394	0.08061656832888053	5.017109332738141e-20	1.0340168557028771e-18	NA	NA	NA	NA	2.053584254469289	0.1730837597276546	1.6313045332026382e-33	1.4931683364729648e-31
MYLIP	1.031616934282777	0.05131157140411581	1.2605511175993077e-12	5.094763531887053e-12	-0.46209652998307266	0.07823718522498817	8.408556615119868e-4	0.00783877616723929	-0.5662861619199874	0.15781605629866063	1.845726222580585e-4	6.55532263123016e-4
MYLK	-1.675770203996651	0.03534519084786757	2.2455061028514228e-18	3.0240624936263204e-17	-0.24563582283413665	0.08961799104224488	0.03168446000144432	0.08718773908617124	0.19756860705879545	0.16534966390274652	0.21231429990687556	0.31279587934322445
MYLK-AS1	NA	NA	NA	NA	NA	NA	NA	NA	-0.07307788646003748	0.3844345668497026	0.7976572033025364	0.8597252820611003
MYLK2	0.03816510585088625	0.024617693956953925	0.140988329719458	0.171764112486063	0.2579031381930615	0.06780656603596223	0.00796649767045449	0.03295865245706735	-0.08916962673675612	0.4934645668305326	0.7345211394488667	0.8123171677138176
MYLK3	-1.6552353255121832	0.044399737331291426	9.477676792049448e-17	8.552694320477564e-16	NA	NA	NA	NA	-0.40649359624360903	0.5477233408233685	0.2032999237874207	0.3019882705818268
MYLK4	-0.10630273476087876	0.034905157135115945	0.00784411401095691	0.01085379289265112	8.055249331390402e-4	0.05586704903598622	0.9889367143945312	0.9939669190318826	0.38090404499205066	0.3465641347044069	0.17829316517140198	0.27101530749371505
MYLPF	-0.11474310323910966	0.09501833155657474	0.24508348612866537	0.2876946478329839	-0.5617247686230291	0.1997268074300519	0.02873179671364898	0.08120281217707609	NA	NA	NA	NA
MYNN	-0.7153778053075133	0.06310718490325358	5.742298547200718e-9	1.409763859862442e-8	-0.08985064001158438	0.09704614718170641	0.3882240929168057	0.5339019923865548	-0.4131941110858709	0.1120924259407554	1.66221376861053e-4	5.963091887758885e-4
MYO10	3.5468101547963715	0.021938494474856976	1.018027457016121e-26	2.245005049584801e-24	1.1531954884669338	0.08058419133689655	4.3855852240532705e-6	4.99856282292667e-4	0.03174168331453452	0.08311793531270499	0.7008512308935018	0.785234321112748
MYO15A	-0.2005655875009695	0.02473969170279755	5.325292904303153e-7	1.0566732360557444e-6	0.0524301382471115	0.08989132293748298	0.5797517802473913	0.7064615874376724	0.015695994425209	0.5286825562810753	0.9454679242711488	0.9646318072432432
MYO15B	-1.9545222959894528	0.04652504831686029	1.4788659403756747e-17	1.622521947767889e-16	0.12287378203603316	0.09346021027877408	0.233917314685418	0.3713182463925129	0.420018379292816	0.62411407076019	0.17151073632089375	0.2626955714741784
MYO16	0.062543240866104	0.012700083374674681	1.608656803508955e-4	2.563447143664076e-4	0.16613846157074486	0.09251805937746853	0.11976430734297464	0.22910965700678468	-1.36131192394031	1.138719576369366	0.01333566236581963	0.02969129265288889
MYO18A	2.6665664406909944	0.05872889555873719	4.407545311060508e-18	5.487502778950563e-17	0.1796683633013072	0.09031987432558655	0.09100018136361789	0.18728100729706113	0.4151802000231547	0.16292012417805307	0.00775531737166411	0.01844214942286338
MYO18B	-0.00233807644442755	0.010558792123866775	0.8276088459676474	0.8486239094277911	NA	NA	NA	NA	NA	NA	NA	NA
MYO19	1.6860412570463366	0.029636983610721236	1.3046608725372783e-19	2.37042503741531e-18	0.12739751435029278	0.09305652435309658	0.2172618297599998	0.3526017804507127	0.24893237664705556	0.1057263253231476	0.01657853987613018	0.03585069164702813
MYO1A	0.09322452146519096	0.023489467877066128	0.00113934593982782	0.00168839488201952	NA	NA	NA	NA	NA	NA	NA	NA
MYO1B	2.5690510946703187	0.05885837921667572	8.151446444406266e-18	9.555336755628926e-17	0.23982972996026053	0.16328249530644506	0.1894237829277054	0.3197610517686342	-0.4937112712132213	0.09183510496074414	5.031791399494529e-8	3.673395475041434e-7
MYO1C	-1.4295780629383383	0.05347960938805363	1.6252089776804125e-14	9.053342843144249e-14	0.14363228827963592	0.10674538459324348	0.2243256719251478	0.3602562851994287	0.4612344056266071	0.12616072331589656	1.7502118645299907e-4	6.245854104793301e-4
MYO1D	4.847917435984624	0.05610653470143723	1.882250333083828e-22	8.059869023365266e-21	0.06383902563073862	0.13411698718888712	0.6499527665366946	0.7621491209580922	-0.02811080168865131	0.1317833964220071	0.8253157155544283	0.8793629394048953
MYO1E	1.219224405311131	0.029900300612218933	2.3519692618001014e-17	2.463981099565165e-16	-0.1084193829872655	0.07560740430669635	0.19874890979617085	0.3307903212759588	-0.25101762845637265	0.10525732466507295	0.01513802361867274	0.03317562947066169
MYO1F	0.05392994621132946	0.05117257859621842	0.30788617767020504	0.3552470860992647	0.1728768659181133	0.07793215762776153	0.06574255536055505	0.14699464165663867	1.6722528023208456	0.6123321825095916	5.405046439018105e-4	0.00172828982356509
MYO1G	-0.06531225064268854	0.034609335079419934	0.07777399669977005	0.097887483040404	NA	NA	NA	NA	NA	NA	NA	NA
MYO1H	-0.02813807780659932	0.025699611747568726	0.29008102951479564	0.33610991216997405	0.04978562206336173	0.15284615225546472	0.7550603469311311	0.8421458160923821	-0.21896656948916063	0.5542528519772323	0.3866317092096711	0.5059832368352652
MYO3A	NA	NA	NA	NA	-0.3780951393436616	0.07727880073088472	0.00230390715284903	0.01475745933041141	-1.3124900255696252	0.2807816970850275	4.575636872815016e-7	2.800855233996896e-6
MYO3B	0.00903611473496702	0.011909630104839872	0.45925798570834786	0.5087422694880492	-0.2326324002753919	0.14775837464339805	0.16355561969700536	0.28831746844108463	-0.6280358490128305	0.1928642345886358	5.457222293158035e-4	0.00174212611324718
MYO5A	0.0867918390523168	0.044967461361377865	0.07186326608192735	0.09080445066733722	0.00497987636330732	0.10005548421324816	0.9618276782490311	0.9768708030615324	0.13678637162204155	0.1622692397041974	0.38065855274529176	0.4996702170051414
MYO5B	2.239332497212473	0.035895430089393214	3.086118332358972e-20	6.780236565314693e-19	-0.48850933580320577	0.1618944785452159	0.02178573604114372	0.06660172498573237	0.04473218386107936	0.10596592891911756	0.6683984127509799	0.7601374668588489
MYO5C	2.9873935224884804	0.04658354329747438	2.0045423075339527e-20	4.574920490234669e-19	-0.11515607278171558	0.08015002630700407	0.19798987473203944	0.3299683915195983	-0.1687527747648096	0.11424217110519208	0.1312093181263918	0.21156776010242964
MYO6	-0.27103364635893	0.0607464675123131	4.110508616092091e-4	6.327887696779814e-4	0.0424618756401629	0.13255350678044978	0.7589530683318821	0.8444059808691007	-0.3944862419531806	0.10233681819565424	8.716186611844372e-5	3.3495151693736336e-4
MYO7A	1.372738754881538	0.021972131404026384	3.01620489659031e-20	6.651485848205781e-19	0.01319520874630325	0.0867833360630652	0.8838476770193371	0.927464828173374	NA	NA	NA	NA
MYO7B	-0.46606262240667384	0.03406594445117914	3.878667851970597e-10	1.0972972778137472e-9	0.6033875187141559	0.1742348046168283	0.0121784518985068	0.0441136499991764	NA	NA	NA	NA
MYO9A	-0.5897458382937599	0.06856837530751621	2.472880832263276e-7	5.070497866432904e-7	0.0527948292608813	0.09885657587095785	0.6114059999968133	0.732304106044635	0.01806326150683733	0.12041725876174258	0.8791398247721959	0.9175366098109228
MYO9B	1.1603412911180029	0.0586491702684004	1.6077071021742432e-12	6.370882456549416e-12	0.4253806226751973	0.07584782525569533	0.00111586093746776	0.00933384854752446	0.5108534308062422	0.1433053355074569	2.368144917920463e-4	8.211387739320135e-4
MYOC	-0.05599983006560566	0.022569115613413716	0.02482461342155069	0.03286969603594996	NA	NA	NA	NA	NA	NA	NA	NA
MYOCD	-0.05271133652232286	0.014660044980729234	0.0024859134951288	0.00358216824969879	NA	NA	NA	NA	NA	NA	NA	NA
MYOD1	0.00450492255943544	0.017946886100598514	0.8050588438563233	0.8287342819064801	NA	NA	NA	NA	NA	NA	NA	NA
MYOF	1.5572351677926095	0.034129103643474004	4.083317244799656e-18	5.1382227412807077e-17	-0.6334760030487878	0.116720532679307	0.00133214536580121	0.0103757237646207	0.2504082908709288	0.08350859360821239	0.00245088304196097	0.00668663436862005
MYOG	-0.0829848444747199	0.027620357295403464	0.00854005328032728	0.01178433861205528	NA	NA	NA	NA	NA	NA	NA	NA
MYOM1	-0.4932366222376882	0.03437119733776124	1.931438092883095e-10	5.673398407366561e-10	NA	NA	NA	NA	-1.172877884106074	0.5878863852224979	0.00600284866400003	0.01471520552684863
MYOM2	0.8006535729317061	0.03202366052081566	4.53984941634802e-14	2.3357253835873953e-13	-0.22135051438617337	0.24460267500219618	0.3984025576554853	0.5434449651337522	0.7230691087761495	0.6980242007337252	0.06075230235684547	0.11042794524321745
MYOM3	-0.00386650180538921	0.01685336444073905	0.8215044389219801	0.8432034740203382	-0.0976759065795092	0.15149571936249612	0.541585283772996	0.6759516736616737	-4.072652367149523	0.7036707282294671	7.5677664585355e-10	7.468517062357985e-9
MYORG	NA	NA	NA	NA	NA	NA	NA	NA	0.8318927193721538	0.2667847584100421	5.714905883488486e-4	0.00181660655744032
MYOSLID	NA	NA	NA	NA	NA	NA	NA	NA	-0.37216283044312304	0.7185971287779271	0.0721283309164671	0.12776738744958613
MYOSLID-AS1	NA	NA	NA	NA	NA	NA	NA	NA	-0.2629793363348244	0.5266355966630583	0.359896893825585	0.47786784714608554
MYOT	0.9652198030909028	0.0738535601267015	7.530918907016654e-10	2.048419231538511e-9	0.42108918577278753	0.2442903134980988	0.13260262916389468	0.2469922475107424	NA	NA	NA	NA
MYOZ1	-0.01894798198905121	0.017302588133531513	0.28999103670807375	0.33602770900517814	0.06647680888655644	0.09012751325909477	0.4870162212147856	0.6273472950509729	NA	NA	NA	NA
MYOZ2	-0.02550396807217838	0.020058565425524564	0.22207395713469247	0.2623956032261901	NA	NA	NA	NA	NA	NA	NA	NA
MYOZ3	0.05814370418212943	0.028647647141222227	0.05969923719344269	0.07613064979379003	-0.01887806005854007	0.07535304114276663	0.8100584988299093	0.878887888321868	-0.12375690491097484	0.5508406895333589	0.5527547867944244	0.6615209349124302
MYPN	0.8475667134622855	0.05199820498581905	2.944230107374999e-11	9.665446139618483e-11	0.03836756192676729	0.06215899628393932	0.5584587281707944	0.6894044870043929	-0.6980780857777037	1.373838482546597	0.01435960019648988	0.03164692513030972
MYPOP	-0.953561728373112	0.08267822508659682	4.5003049871679374e-9	1.1201238795656993e-8	-0.0785637421914076	0.05926149966666164	0.230456906268181	0.3672017392603789	-0.03992568249486063	0.2823253999210589	0.8694212433501132	0.911099444356988
MYRF	-1.599164621213406	0.04146822005081885	5.601343878249442e-17	5.370592864134601e-16	0.00248171140859811	0.06257306810006255	0.9695764132220086	0.9820734974437156	-0.8415235934083726	0.3187769179739996	0.00241271498646989	0.00659514756692749
MYRFL	0.01343918431705019	0.01646215568231561	0.4265034563266391	0.47570481552083627	NA	NA	NA	NA	NA	NA	NA	NA
MYRIP	-0.09063420841566204	0.019283389719676608	2.5286128911698665e-4	3.9653145445350026e-4	-0.7564151396087058	0.12953298392558157	8.950977676615293e-4	0.00812938246286757	0.2365515430536976	0.3623988180597188	0.4098800224761444	0.5295016599369934
MYSM1	-0.18768035706105832	0.08300680913120986	0.03833316424302598	0.04976259628958531	-0.3745030169926289	0.06320018219847974	8.258767884131085e-4	0.0077670819978371	-0.4465536920929432	0.13505827848119395	6.487341885230183e-4	0.00203527510899223
MYT1	-0.7588621596418568	0.03318032781751095	1.7748118362520893e-13	8.22680778117692e-13	NA	NA	NA	NA	0.30218905515542854	0.6409096807961052	0.16890583234193823	0.2593910996679766
MYZAP	0.2901761334651377	0.07853987036839914	0.00202023881547309	0.00293438606805338	0.5618930844521413	0.1512217250437645	0.00887325740267618	0.03533278819591695	NA	NA	NA	NA
MZB1	0.02145275334045185	0.05828330319356768	0.7177312163193885	0.7502645089948836	NA	NA	NA	NA	NA	NA	NA	NA
MZF1	0.9144592292606376	0.07816080923965293	3.674784486681925e-9	9.240385962662845e-9	-0.3982101634818407	0.08082183637458902	0.00222155955698775	0.01441551749038861	1.2232770097271628	0.5069945874889614	0.0021505720470788	0.00596716073052249
MZF1-AS1	NA	NA	NA	NA	NA	NA	NA	NA	0.19676829807048973	0.350674992776429	0.4855944508152906	0.60264107541438106
MZT1	0.6321809919636667	0.0643234813627924	4.1541675975495044e-8	9.222909473315013e-8	0.02259109825811522	0.0872830210116936	0.8039248354156623	0.8752024584463182	-0.1814937244939554	0.18717235024331969	0.30394484492377116	0.41782405697759234
MZT2A	0.4574089438752109	0.1523609560993235	0.00858157452284359	0.01183892224992232	-0.2892533286367467	0.0893417900197721	0.01628674061307899	0.05419238212412978	1.8836258778043136	0.535505356152885	3.4684051557313576e-5	1.4624859239630177e-4
MZT2B	-0.20600229505598033	0.14335746505575994	0.17035287702540494	0.2050604159717654	-0.13172577836993238	0.11028133732937616	0.27483863109461737	0.4172885500176664	1.6627469241690165	0.38791328736797914	1.8689085535837304e-6	1.0135533920661596e-5
N4BP1	-0.04282933168658109	0.03862490070978421	0.2841913531374907	0.32974047037498266	-0.7029736025236795	0.10541073371960218	4.26544436711697e-4	0.00520321485665224	-0.11327529555500362	0.11809676757365332	0.32631229104509435	0.44212603700119607
N4BP2	-0.6166048738219811	0.0650567888423458	6.794736048176954e-8	1.473905488281542e-7	0.04195947723617466	0.10930199842521983	0.7135415022085596	0.8122011586603232	-0.09512461179478998	0.1735915260477695	0.5645079688068384	0.671455181074902
N4BP2L1	-0.4019582544855486	0.06036212604556456	6.045502993334417e-6	1.0893143071025002e-5	-0.12859582554047932	0.08536282457123785	0.17979290884374713	0.3084891310887235	0.4716153730939795	0.32774586090039154	0.08603033251232797	0.14867521676089546
N4BP2L2	-0.12201399103004285	0.08311861956868168	0.16186629982210332	0.19539139661043767	0.11205435567299538	0.09032446823011463	0.2584658034064409	0.3987552087891681	-0.08035276262899863	0.09922010636928295	0.4101676968009268	0.5297421231395417
N4BP2L2-IT2	NA	NA	NA	NA	NA	NA	NA	NA	-0.19823817485562303	0.4079406330006027	0.5010411852758401	0.6168722277933965
N4BP3	-0.4106335055240158	0.06808405673447686	1.8929338590394188e-5	3.266028277865372e-5	-0.32776889839053736	0.11173979588982078	0.02439023989258382	0.07234220735720481	0.7427390545724504	0.4663069590891871	0.03204112799470821	0.06374017988982879
N6AMT1	-0.16166362951773872	0.09139652890194051	0.09634462561706038	0.11992604848205596	0.954895014190826	0.07402323837964822	8.334476831118613e-6	6.316856526164062e-4	0.1547219049428759	0.19567271195475644	0.401238062668992	0.5210036632566005
N6AMT2	NA	NA	NA	NA	0.18511004347915283	0.15707480100654111	0.2807098707978686	0.4233187638504166	NA	NA	NA	NA
NAA10	-0.4175491378096891	0.051030858231834446	4.7286465683572915e-7	9.42523813794592e-7	0.1393214249010839	0.11067060338667505	0.252204057091279	0.39201111559753143	0.43320234146055425	0.14370241857957694	0.00182479281161763	0.00514346426930293
NAA15	0.151592235287902	0.07452855629967577	0.05920728004191433	0.07554859210903028	1.060784897364818	0.18637170838908423	0.0010297805937436	0.00893413948006143	-0.28538693694220446	0.11059721401696068	0.00844029061276117	0.01988072666229312
NAA16	1.3641268643253426	0.07880458101066565	1.200432014476612e-11	4.157444365802197e-11	-0.10747855198298706	0.06354425294890598	0.13878862785108478	0.255896888422394	-0.7804799690894294	0.13733122106983697	5.013874566119566e-9	4.3501754273228075e-8
NAA20	0.3331700334556045	0.027699557724477946	2.47990420720691e-9	6.360929052565325e-9	0.03191214083872129	0.0707169097216551	0.666743483950367	0.7755041644358439	-1.0103843123026113	0.12440679334841229	1.1807884810278215e-16	2.796021377465578e-15
NAA25	0.00336634910398192	0.06620586179130152	0.960088982431408	0.9655070300436014	0.02158065721379865	0.09372078549457087	0.8250974228451763	0.8884822296929944	-0.7109294466807186	0.10351941638237123	2.8536392720699465e-12	4.075288493288212e-11
NAA30	0.7574795564655208	0.022653921207712587	5.12651364913352e-16	3.963837777390015e-15	0.6100958125984812	0.1438177574985099	0.00473244763954384	0.02366382307636608	-0.00791742082293509	0.13462926384469606	0.9505801520517352	0.9682098353558766
NAA35	-0.7423854364861384	0.054936768175699556	4.640657465856282e-10	1.2997450803197824e-9	0.2776735741038219	0.08785508260332388	0.01801755451467617	0.0581162468046295	-0.4158134984804906	0.10806481212955692	8.674676588030084e-5	3.3360205885957467e-4
NAA38	0.03283619498695156	0.0970634073584015	0.7396215782904321	0.7697265151132493	0.4665758492400469	0.1672020807309138	0.02960625315491348	0.08315480922799345	1.650029423310776	0.24403859244282383	1.5765364711876094e-12	2.3389524973486696e-11
